doc_id,llm_primary_pb,llm_primary_conf,llm_secondary_pbs,llm_rejected_pbs,llm_reasoning,inference_time_sec
2cca03b7a82b,PB1,High,None,"PB4, PB5, PB9","The study uses the LARS-WG6.0 weather generator model to forecast climate change impacts on water availability in the Mosul Dam Reservoir, focusing on temperature and precipitation changes under different greenhouse gas emission scenarios (RCP2.6, RCP4.5, RCP8.5) for four future time intervals using five Global Climate Models. The research measures daily climate variables, including maximum and minimum temperatures and precipitation patterns, to assess the impact of these changes on water availability and management in a semi-arid region.",6.0802998542785645
61c5ef71efb6,None,N/A,None,PB8,"The abstract discusses plastic pollution and its accumulation in the marine environment as a significant threat. However, it does not provide any biophysical metrics or analysis related to environmental impacts such as aerosol loading, novel entities, or other planetary boundaries. The focus is on policy and international cooperation rather than direct measurement or modeling of environmental data.",3.832780599594116
9275249d37b1,None,N/A,None,None,"The abstract discusses the history and current state of French oyster culture, focusing on species succession, production methods, and cultivation practices. It does not provide any biophysical metrics or environmental data that would trigger a Planetary Boundary (PB) analysis according to the provided rules.",3.214193820953369
c36b323b0cc5,PB1,High,None,"PB2, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the impact of changes in oceanic heat transport on global atmospheric circulation using a general circulation model. It measures and models global mean near-surface temperature, equator-to-pole temperature gradient, Hadley and Ferrel cell intensity and shifts, zonal mean diabatic heating, friction impacts, climate machine efficiency, Lorenz energy cycle intensity, and material entropy production. These metrics are directly related to the core definition of PB1 (Climate Change) as they involve human-driven alteration of the climate system through changes in oceanic heat transport leading to significant modifications in atmospheric circulation patterns.",7.124644041061401
3e713b4c8d88,PB4,High,None,PB1,"The abstract focuses on the impact of agricultural practices, specifically precision agriculture and conservation tillage, on water deterioration and pollution. It measures grey water footprints based on field data including yield maps, soil texture, and crop operations. The study explicitly analyzes nutrient loading and runoff related to fertilizer application rates, which directly relates to biogeochemical flows (PB4). There is no explicit mention of climate drivers or ecological impacts beyond the background context of climate change affecting freshwater resources.",5.297739267349243
efb1b08a09c7,PB1,High,None,"PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The paper quantifies the impacts of approximations and assumptions in parameterizing bulk formulas for ocean-atmosphere exchanges, focusing on momentum, heat, and freshwater. It computes climatologies of wind stress, turbulent heat flux, and evaporation using SST and surface meteorological state variables from ERA-Interim data. The study highlights sensitivities to the Charnock parameter and other aspects of the bulk algorithm, with uncertainties typically ranging from 4% to 20%. This research primarily deals with atmospheric processes involving exchanges between the ocean and atmosphere.",6.91523551940918
b2e0093480c9,None,N/A,None,None,"The abstract discusses the concept of entropy in landscape architecture, focusing on its application to post-industrial landscapes and design processes. It mentions physical models involving salt crystallisation, sand dispersal, sedimentation, and water flow but does not provide any biophysical metrics or environmental data analysis related to these processes. The paper is primarily theoretical and conceptual without engaging in empirical measurement or modeling of environmental parameters.",4.121750593185425
e54a64612267,None,N/A,None,"PB1, PB4, PB5, PB6, PB7, PB8, PB9","The research abstract focuses on the analysis of rainfall intermittency properties using high-resolution data from tipping-bucket gauges. The study quantifies different aspects of rainfall variability, including fragmentation of rainfall support and intensity fluctuations. It demonstrates scaling regimes associated with single storms, frontal systems, and a transition zone. Metrics related to rainfall intensity are characterized by significant spatial variability, influenced by local climate conditions. The methodology used for sampling the rainfall signal is also discussed, showing its impact on intermittency analysis. No explicit mention of biophysical metrics that directly relate to Planetary Boundaries definitions.",6.570170879364014
a4fb643800d7,None,N/A,None,None,"The abstract focuses on the activity concentrations of atmospheric radionuclides in the troposphere, specifically discussing species with activity concentrations above 1 mBq/m3. It mentions radon (222Rn), thoron (220Rn), and other radioactive isotopes like 85Kr, 14C, 37Ar, 7Be, and 212Pb. The sources of these radionuclides are also discussed. None of the terms or metrics mentioned in this abstract align with any specific Planetary Boundary definitions provided.",5.649667739868164
6f65d7f2f5f8,PB6,High,None,"PB1, PB4, PB5, PB9","The study measures changes in land cover and their impacts on hydrological processes, including discharge, flood depth, and extent. The abstract mentions the conversion of forest to agricultural areas and built-up lands, which directly relates to PB6 (Land-System Change). No other biophysical metrics are analyzed that would trigger any other Planetary Boundaries.",4.822314500808716
662818aff829,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the concept of environmental friction caused by transboundary conditions and material flows, focusing on atmospheric pollution and water usage impacts across borders. It mentions ecoregions and bioregions as frameworks for managing these issues but does not provide any specific biophysical metrics or data analysis related to Planetary Boundaries. The text emphasizes the need for new paradigms in transboundary management and better visualization tools, without delving into quantitative environmental measurements.",6.018085479736328
d418cdcbdedd,None,N/A,None,"PB1, PB4, PB5","The abstract focuses on evaluating the Surface Energy Balance System (SEBS) model for estimating turbulent surface energy fluxes, specifically sensible heat flux. It mentions evapotranspiration and uses tower-based flux measurements to assess model accuracy under different land cover conditions. The study does not explicitly address climate change impacts or greenhouse gas emissions but rather technical aspects of remote sensing and energy balance modeling.",4.5482683181762695
70f693b8a76e,None,N/A,None,None,"The abstract discusses the presence and behavior of water ice in the inner solar system, particularly on Mercury, the Moon, and Ceres. It mentions exospheric species, cold traps for water ice, and the interaction between the solar wind and regolith to generate OH or H2O. However, these topics are purely astronomical and do not involve any biophysical metrics related to Earth's planetary boundaries framework.",4.376596450805664
d002a922aec5,PB6,High,PB4,"PB1, PB2, PB3, PB5, PB7, PB8, PB9","The abstract discusses the effects of urban and agricultural land use changes on nearshore abundance patterns of 15 common taxa in subestuaries. It mentions shoreline hardening, wetlands, cropland cover, nitrogen levels, and their impacts on faunal populations. The study measures ecological responses to land-use-mediated effects, focusing on habitat alteration due to urbanization and agricultural practices.",6.263288974761963
fd5e38820a05,PB6,High,None,PB7,"The study measures and models land cover changes due to agricultural expansion and commodity-driven deforestation using Landsat remote sensing data. It calculates fragmentation metrics with Fragstats software and assesses impacts on forest-dwelling species based on their traits. The research focuses explicitly on habitat conversion, which aligns with PB6's core definition of altering natural land cover.",4.442796230316162
3bbd6f08b6ac,None,N/A,None,"PB1, PB6","The abstract discusses global change, including rapid urbanization and climate destabilization, affecting water resources management. It mentions the physical environment, social environment, and constructed infrastructure as interacting systems. The paper focuses on methodological frameworks for sustainable water resource management under changing conditions but does not provide specific biophysical metrics or analyses related to any Planetary Boundaries framework.",4.14286732673645
697b132b1c14,None,N/A,None,"PB1, PB4, PB5, PB8","The paper investigates the recyclability, durability against water and vapour adsorption of compressed earth bricks with different stabilizers. It measures mechanical performance (stiffness, strength), durability against liquid water, and capacity for water vapor adsorption. These metrics pertain to material properties under environmental conditions but do not directly measure or model any core planetary boundary metric.",4.44098973274231
bbf5ed8cca66,None,N/A,None,None,"The abstract discusses the evolutionary history and classification of lycophytes, focusing on their distinct lineage as vascular plants. It does not measure or model any physical, chemical, biological, or ecological metrics related to Planetary Boundaries.",3.159182071685791
8e0c39744cf1,None,N/A,None,None,"The abstract discusses the literary and narrative aspects of 'The Three-Body Problem', focusing on its use of virtual reality and theoretical physics. There are no biophysical metrics or environmental analyses mentioned that would trigger any Planetary Boundaries.",2.910088300704956
362e76793312,None,N/A,None,None,"The abstract discusses the relevance of global environmental change (GEC) and emerging infectious diseases (EIDs), emphasizing factors such as worsening under-nutrition and impaired governance. However, it does not provide any biophysical metrics or analyses related to Planetary Boundaries. The focus is on social and health-related aspects without explicit measurement or modeling of physical, chemical, biological, or ecological data.",4.216962099075317
888d4516378f,None,N/A,None,None,"The abstract is a commentary on top-cited Boundary-Layer Meteorology articles and does not contain any specific biophysical metrics or environmental data analysis. It discusses various aspects of boundary-layer meteorology but lacks explicit measurements, models, or analyses related to the Planetary Boundaries framework.",3.351262092590332
f21bc832abc6,PB7,High,None,"PB1, PB4, PB5, PB6, PB8, PB9","The abstract focuses on the impact of human activity and land use change on mammal species occurrence and activity levels. It quantifies the effects of direct human presence and landscape modification (human footprint) on mammal populations, identifying ecological and life history traits that predict success in disturbed environments. The study measures responses to anthropogenic disturbances and their thresholds for tolerance or exploitation by different species.",5.466486215591431
bc0e0fcc32f5,None,N/A,None,PB1,"The research measures seasonal variations of energy balance components over different surfaces using eddy covariance (EC) systems and a large aperture scintillometer (LAS). The study focuses on the sensible heat flux, latent heat flux, and surface characteristics in relation to the energy budget. However, there is no explicit mention of climate change drivers or ecological impacts that would activate PB1. No other Planetary Boundaries are directly addressed.",4.547895669937134
9e1320ce502d,None,N/A,None,None,"The abstract focuses on the use of mesoscale models to examine forecast performance for hurricane tracks and intensity. It does not measure or model any biophysical metrics related to Planetary Boundaries such as climate change drivers, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. The study is purely methodological and computational in nature.",4.46923828125
9c540c6b7af5,None,N/A,None,None,"The abstract describes the development and testing of a penetrator device for measuring temperature and thermal diffusivity in planetary regolith. It mentions the importance of understanding convection's role in heat transfer within regoliths, particularly on planets with atmospheres. However, no specific biophysical metrics related to Earth's Planetary Boundaries are measured or modeled.",3.8752989768981934
3e5fff353a4c,None,N/A,None,PB1,"The abstract discusses climatic conditions for the emergence and flight of mountain pine beetle, focusing on implications for long-distance dispersal. It mentions 'climate conditions' as a key factor but does not provide specific biophysical metrics or models related to climate change drivers or ecological impacts beyond this context. The focus is primarily on biological responses to climate rather than direct measurement or modeling of climatic variables.",4.166582107543945
0f84341d7e44,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the Global Biodiversity Framework (GBF) and its goals for area-based conservation, focusing on characteristics of protected and conserved areas (PCAs). It emphasizes extensive areas, interconnected PCAs, high ecological integrity, effective management, and equitable governance. The text mentions examples from the Congo and Amazon basins to illustrate 'Nature’s Strongholds' as a strategy to address global biodiversity threats. However, it does not provide any biophysical metrics or analyses related to Planetary Boundaries.",6.230693340301514
8a3d4a75e493,None,N/A,None,None,"The abstract discusses the concept of planetary sustainability in the context of space mining and environmental protection, but it does not provide any biophysical metrics or data analysis related to Planetary Boundaries. The focus is on political, economic, philosophical, and theological perspectives without delving into specific environmental measurements or models.",3.582672595977783
691e52606885,None,N/A,None,None,"The abstract discusses the impact of resource availability, dispersal and infection genetics on bacteria-phage coevolutionary dynamics. However, it does not provide any specific biophysical metrics or methodologies related to Planetary Boundaries definitions.",2.8914756774902344
915bef103e53,PB1,High,None,"PB2, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the construction of empirical-statistical models to predict ecosystem transformations based on climatic changes. It mentions global climate models (GISS-1988 and E GISS-2007) and evaluates probabilities of changes in functional states of ecosystems due to expected climatic changes, focusing on hydrothermal niches and transformation rates. The analysis includes quantitative predictive methods for forthcoming global warming impacts on ecosystem functions.",5.909401178359985
b04f1061de65,None,N/A,None,None,"The abstract discusses the importance of social and environmental responsibility in business, emphasizing care for employees, local communities, and the environment. However, it does not provide any specific biophysical metrics or analyses related to Planetary Boundaries.",2.938779830932617
1abd6b3d8d8b,None,N/A,None,None,"The abstract describes a case study of a transdisciplinary scenario planning workshop focused on improving stakeholder integration and exploring regional planning scenarios. The paper does not present any biophysical metrics or environmental data analysis, focusing instead on the process and effectiveness of rapid scenario planning for policy development.",3.28313946723938
763c5ac1d0cb,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the concept of sustainable development and its components, including economic, social, and environmental sustainability. It also mentions the role of a green economy in supporting countries towards sustainable development but does not provide any specific biophysical metrics or analyses related to Planetary Boundaries.",4.510925054550171
42c958306230,None,N/A,None,None,"The abstract focuses on the development of a model to estimate soil water retention capacity using pedotransfer functions (PTF) based on readily available soil data such as particle size, bulk density, organic carbon, and morphometric parameters. The study does not explicitly measure or analyze any biophysical metrics related to climate change, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading.",4.878016948699951
6adf36ff1a69,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The research abstract focuses on the effect of heavy metals (copper, lead, manganese) and natural antioxidants (humic acid, vitamin C, vitamin E, glutathione) on tomato and kidney bean plants under soil pollution stress. The study measures the impact on plant growth parameters, heavy metal content in different organs, fruit quality, and storability. It does not explicitly address climate change, ocean acidification, stratospheric ozone depletion, biogeochemical flows, freshwater use, land-system changes, atmospheric aerosol loading or novel entities.",6.904288291931152
21ecc353ac74,None,N/A,None,PB7,"The abstract discusses the use of rights-based biodiversity (RBB) lawsuits to protect biodiversity. It mentions 'biodiversity' and 'climate change', but these terms are used in a legal and theoretical context rather than as part of biophysical analysis or modeling. The research focuses on legal challenges, norms, institutions, and litigation trends related to biodiversity protection without any explicit measurement or modeling of ecological metrics.",4.325293302536011
cb831c750a69,None,N/A,None,PB7,"The abstract discusses the use of extinct species as conservation flagships to raise awareness and funding for threatened vertebrates. It mentions the need for novel communication tools, cultural icons, and market research to establish a cognitive link between extinct and threatened species. The focus is on social and marketing strategies rather than biophysical or ecological metrics.",3.926734209060669
78dc23f39924,PB7,High,None,"PB1, PB4, PB5, PB6, PB8, PB9","The abstract focuses on the relationship between biodiversity and ecosystem functioning (BEF) in complex adaptive systems, emphasizing species' roles in ecological processes. It discusses how biodiversity supports multifunctionality across scales and presents a framework for ecological management considering BEF within CAS. The core terms 'biodiversity', 'ecosystem functioning', and 'species monitoring' are explicitly mentioned.",5.27051854133606
5d9cbb3d18a7,PB8,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB9","The abstract discusses the ubiquity and environmental impacts of microplastics, focusing on their sources, fate, and effects across various ecosystems including aquatic, terrestrial, and human systems. The text mentions that these particles adhere to toxic compounds and have potential health impacts, aligning with PB8's core definition of novel entities released into the environment.",5.360413074493408
fd7c9736c65e,None,N/A,None,None,"The abstract discusses RNA molecules, their folding, and the structural analysis of viral genomes. It mentions advancements in high-throughput methodologies and bioinformatic tools for analyzing RNA structure and function. The focus is on molecular virology and the development of antiviral compounds based on nucleic acids to interfere with RNA folding. There are no biophysical metrics or environmental data analyzed, modeled, or measured that align with any Planetary Boundaries framework criteria.",4.575142860412598
bb758b998875,PB9,High,None,"PB1, PB4, PB5, PB6, PB7, PB8","The research abstract focuses on the parameterization of ice crystal formation by heterogeneous nucleation in water-subsaturated conditions coupled to aerosol chemistry within the WRF-Chem model. The study assesses how this new parameterization improves the representation of ice water content (IWC) and microphysical characteristics of TIC1 and TIC2 clouds, particularly in polluted or unpolluted air masses over Alaska during spring 2008. This work is primarily concerned with atmospheric processes involving aerosols and radiation interactions.",6.396880388259888
12b645b93197,None,N/A,None,None,"The study focuses on the neuroprotective effects of antioxidant therapy in a rat model of ischemic stroke. It measures infarct volume and evaluates the efficacy of resveratrol, lipoic acid, and their synthetic combinations in reducing brain damage following ischemia-reperfusion injury. The research does not measure or model any biophysical metrics related to Planetary Boundaries.",4.313318967819214
eac718b2695f,None,N/A,None,None,"The abstract discusses the use of graphic card processor technology to speed up data mining processes within a business intelligence system. It does not measure or model any physical, chemical, biological, or ecological metrics related to Planetary Boundaries.",2.923356056213379
aa624c008b5e,PB1,High,None,PB9,"The abstract mentions the impact of aviation NOx emissions on global climate and local air quality, specifically noting changes in ozone levels. The research uses a model to evaluate these impacts, focusing on chemical processes involving tropospheric and stratospheric chemistry as well as aerosol emissions. This aligns with PB1 (Climate Change) due to its explicit focus on greenhouse gas emissions and their impact on climate change through the production of ozone.",4.945287466049194
b98dbc59db77,None,N/A,None,None,"The abstract discusses organizational change and its inherent nature within organizations, focusing on the reweaving of actors' beliefs and habits. It does not contain any biophysical metrics or environmental data analysis related to Planetary Boundaries.",3.026420831680298
86f81d458b73,None,N/A,None,None,"The abstract discusses the development of a knowledge graph completion framework called REFORM, which addresses issues related to incomplete KGs and errors in automatic construction. The focus is on few-shot learning and error mitigation within the context of artificial intelligence systems. There are no biophysical metrics or environmental data mentioned that would relate to any Planetary Boundaries.",3.7962756156921387
6f01ecadd134,None,N/A,None,None,"The abstract describes bioinformatic workflow fragment discovery leveraging a social-aware knowledge graph. It does not measure, model or analyze any physical, chemical, biological, or ecological metrics related to the Planetary Boundaries framework.",2.8525807857513428
920f794e4330,None,N/A,None,None,"The abstract discusses the concept of Conditional Heavy Hitters in network monitoring and Markov chain modeling, focusing on algorithmic efficiency for identifying such items. It does not measure or model any physical, chemical, biological, or ecological metrics related to Planetary Boundaries.",3.168367862701416
5aaab1fa33a3,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on modeling and comparing aerosol speciation, size distribution, PM2.5, PM10, and inorganic species (nitrate, sulfate, ammonium) with measurements from AERONET and EMEP networks during summer 2013 over Africa, Mediterranean, and western Europe. The study quantifies the model's ability to realistically simulate aerosol properties and their spatial and temporal correlations.",6.133338689804077
366136a3d081,None,N/A,None,None,"The abstract discusses the feasibility of adopting an ant colony optimization algorithm to simulate trust relationships in cloud computing. It introduces a behavior trust model (ACO-BTM) that focuses on dynamic trust evaluation, time constraints, and interaction frequency. The research does not measure or model any biophysical metrics related to Planetary Boundaries.",3.6025586128234863
8319c3cdd2d2,PB9,High,None,"PB1, PB4, PB5, PB6, PB7","The abstract focuses on Lidar measurements of smoke layers and their optical properties, estimating the origination of the smoke using dispersion models. It explores the relationship between intensive parameters of smoke layers and land cover types (broadleaf crops or grasses/cereals). The analysis involves particulate matter from biomass burning, which directly relates to atmospheric aerosol loading.",4.978597402572632
e727426383d4,PB9,High,None,PB1,"The research focuses on atmospheric circulation and pollutant dispersion in mountainous regions using high-resolution meteorological models. It specifically mentions particulate matter (PM10) and nitrogen dioxide concentrations, which are compared with surface measurements to evaluate the accuracy of different modelling configurations. The study does not explicitly address climate change drivers or ecological impacts beyond air quality.",4.426130533218384
bb87293d7644,None,N/A,None,PB1,"The abstract discusses the evolution of global climate change governance research, focusing on theoretical debates, conceptual innovations, and empirical findings. It mentions 'climate emergency' but does not provide any biophysical metrics or environmental data analysis related to Planetary Boundaries.",3.26910662651062
3d6573117d0b,None,N/A,None,None,"The abstract discusses the need for a fundamental rethink in societal values and worldviews to address global environmental threats. It mentions reconnecting with natural ecosystems but does not provide any biophysical metrics, models, or analyses related to planetary boundaries. The focus is on social science, ethics, and conceptual frameworks rather than empirical data.",3.6958320140838623
788da8b73d1d,None,N/A,None,None,The abstract discusses the scale-up and evaluation of ionic liquid pretreatment for switchgrass to produce fermentable sugars suitable for renewable fuels. The research focuses on biotechnological processes rather than direct environmental metrics or impacts that would align with any specific Planetary Boundary (PB) criteria.,3.341677188873291
73261bea95b6,None,N/A,None,None,"The abstract focuses on genetic analysis of sudden cardiac death, specifically examining titin gene variants. It does not measure or model any biophysical metrics related to the Planetary Boundaries framework.",2.723569393157959
455162266eca,None,N/A,None,None,"The abstract discusses a novel hybrid recommendation strategy for improving collaborative filtering in resource recommenders. It focuses on enhancing user-resource dynamics and evaluation results, but does not measure or model any biophysical metrics related to the Planetary Boundaries framework.",2.963287115097046
f13c652030d7,PB9,High,PB4,PB1,"The abstract focuses on quantifying black carbon formation in savanna fires and measuring the volatilization of C, H, N, and S. It discusses correlations between these elements and black carbon formation, as well as nutrient cycling through nitrogen enrichment in residues. The study also estimates global black carbon production from savanna fires, indicating a net sink for atmospheric CO2.",5.144524335861206
ec09b2719157,PB9,High,None,PB1,"The abstract focuses on the impact of Asian dust on cloud radiative forcing, using satellite data and a radiative transfer model. It quantifies the reduction in cloud cooling effect at TOA due to dust aerosols and estimates contributions from direct, indirect, and semi-direct effects. The analysis centers around particulate matter (dust) and its influence on atmospheric processes.",4.538349866867065
683e518543a2,PB9,High,None,PB1,"The abstract focuses on the measurement and calibration of organic carbon (OC) and elemental carbon (EC) using multiwavelength reflectance and transmittance values. It discusses improvements to the U.S. IMPROVE carbon analysis protocol, demonstrating equivalence with earlier hardware designs for urban and non-urban samples. The study identifies several uses of the additional multiwavelength information, including ground-truthing remote sensors, improving Earth’s radiation balance estimates, associating organic compounds with light absorption properties, and identifying sources of black and brown carbon.",5.766204357147217
496666e9b6da,PB9,High,None,PB1,"The research abstract focuses on the parameterization of aerosol activation schemes in climate models to better understand their impact on cloud droplet number concentration (CDNC) and radiative forcing. The study incorporates various factors such as insoluble aerosol adsorption and giant CCN activation kinetics into the Community Atmosphere Model version 5.1.1 within CESM/CAM5, demonstrating significant improvements in model predictions of CDNC and cloud properties compared to satellite data.",5.302918910980225
4f22542e7388,PB9,High,None,PB1,"The abstract describes the construction of early Eocene climate model boundary conditions, including topography, bathymetry, vegetation, aerosol distributions, and river runoff. It mentions improvements in palaeotopography and palaeobathymetry, as well as the inclusion of modelled estimates for Eocene aerosol distributions and tidal dissipation. The focus is on providing a high-resolution dataset for climate simulations, with an emphasis on atmospheric components such as aerosols.",5.248140096664429
83a1b1987b47,PB9,High,None,None,"The abstract focuses on the TROPOMI level-2 aerosol layer height (ALH) product, which measures ALH over cloud-free scenes containing aerosols. The core biophysical metric analyzed is 'aerosol layer height'. This directly maps to PB9 (Atmospheric Aerosol Loading). No other Planetary Boundaries are triggered by the content of this abstract.",4.507105112075806
89c5bea6f4b6,None,N/A,None,None,"The abstract discusses Knudsen flow experiments and their interpretation in terms of adsorption/desorption kinetics, as well as quantitative uptake on substrates. The focus is on the mechanistic details of interfacial reactions at a molecular level under specific experimental conditions. There are no explicit references to any biophysical metrics or environmental impacts that would trigger any Planetary Boundaries.",3.9911246299743652
ad9445fe976c,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures the hygroscopic properties of submicron aerosol particles, focusing on their growth factors at different relative humidities. The study uses a High Humidity Tandem Differential Mobility Analyser (HH-TDMA) to measure GF values for particles with dry diameters between 50 and 250 nm. It also models the diurnal variations of aerosol hygroscopicity using PartMC-MOSAIC simulations, indicating an atmospheric mixing layer effect on particle composition.",6.780509948730469
83964a920703,PB9,High,None,PB1,"The research measures and models the effects of volcanic aerosol emissions on cloud properties, including changes in effective radius, droplet number concentration, liquid water path, cloud fraction, convective parcel behavior, ice nucleation, and ice crystal concentrations. The study focuses explicitly on atmospheric aerosols and their interactions with clouds, aligning closely with PB9's core definition.",4.567807912826538
9164ad05c489,PB9,High,None,"PB1, PB5","The research abstract focuses on the microphysical and optical properties of aerosol during a mega-fire event in Siberia, analyzing ground-based measurements of spectral solar radiation and satellite observations. The study compares these data with multi-year background conditions to assess the impact of intense fires on aerosol characteristics. Specifically, it reports an average aerosol optical depth (AOD) value under extreme fire conditions that is significantly higher than usual.",5.057904958724976
260cc6707374,PB4,High,PB9,PB1,"The study quantifies atmospheric deposition of dissolved organic matter (DOM) and its components, including DOC, DOP, and DON. It evaluates the impact of Saharan dust on DOM dynamics in surface waters of the Mediterranean Sea. The research measures fluxes of DOC from atmosphere to sea, indicating significant contributions to marine nutrient pools compared to river inputs. However, while climate change is mentioned as a potential future driver for changes in aerosol deposition patterns, it does not form the core analytical focus of this study.",6.125536203384399
0672168600bf,PB9,High,None,"PB1, PB4, PB5, PB6, PB7","The abstract focuses on the measurement and analysis of aerosol properties, cloud condensation nuclei (CCN), trace gases, and their impacts on marine boundary layer clouds in the eastern North Atlantic. The research specifically measures particulate matter concentrations, chemical composition of non-refractory submicrometer aerosols, and trace gas concentrations such as methanol, acetone, benzene, toluene, isoprene, sulfate, organics, ammonium, nitrate, and particulate methanesulfonic acid (MSA). The study also examines the interplay between local marine emissions and long-range transported aged aerosol. These measurements are directly related to atmospheric aerosol loading and its effects on cloud formation and radiative forcing.",8.053035020828247
7e7db277fd49,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures and models SO2 column densities from satellite observations, evaluates emission trends, and compares different retrieval products. It focuses on the atmospheric concentration of SO2 and its impact on air quality and particulate matter formation. The study does not explicitly address other planetary boundaries beyond aerosol loading.",6.1332197189331055
edcffe92f4f7,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract measures and analyzes the concentrations of PM10 (30-46 µg m-3) and PM2.5 (20-30 µg m-3), as well as trace metal content in airborne particles from six Spanish population centers over a one-year period. The study focuses on particulate matter, specifically PM10 and PM2.5, and their chemical composition including trace metals such as Zn, Pb, Mn, Sn, Ni, Cr, Cu, As, Ti, V, Ba, Cd, Hg, and Ni.",7.323777914047241
b9283c8bb52e,PB9,High,None,"PB1, PB5","The study focuses on the spatial distribution of aerosols and particulate matter (PM) concentrations during fog episodes in Pakistan. It uses satellite data from MODIS, OMI, and CALIPSO to map aerosol types and origins, and ground monitoring for PM10 levels. The abstract mentions significant correlations between AOD measurements and PM10 mass concentration exceeding national standards. This study primarily deals with atmospheric particulate matter and aerosols.",5.302565813064575
d1fc7e47a220,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on the chemical composition of secondary organic aerosol (SOA) particles formed by dark ozonolysis of α-pinene, characterized using a high-resolution time-of-flight aerosol mass spectrometer. The study measures particle mass loading and chemical composition changes with varying concentrations of reacted α-pinene. It specifically analyzes particulate matter and its chemical components, which directly relate to PB9 (Atmospheric Aerosol Loading). No other biophysical metrics or environmental impacts are analyzed that would trigger other Planetary Boundaries.",6.90918755531311
56c7d6d62d7c,PB9,High,None,PB1,"The research measures and models dust aerosol characteristics, single scattering albedo (SSA500), surface radiation quantities, daily mean aerosol shortwave direct radiative forcing (ARF) values, monthly averaged ARFEs (ARFs per unit aerosol optical depth at 500 nm (AOD500)), and the relations between diurnal ARFs at the surface and top of the atmosphere (TOA). These metrics are directly related to atmospheric aerosols and their radiative impacts on regional climate, aligning with PB9's core definition.",6.187322378158569
6c517c5bda80,None,N/A,None,None,"The abstract discusses proxies and measurement techniques for mineral dust in Antarctic ice cores. It does not provide any explicit analysis or modeling of biophysical metrics related to the Planetary Boundaries framework, such as climate change drivers, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. The focus is on paleoenvironmental research and does not include any biophysical data analysis relevant to the Planetary Boundaries.",5.1424195766448975
08f457a29ab7,None,N/A,None,"PB1, PB2, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes measurements of reactive halogen species, trace gases, and aerosols in the marine boundary layer over the tropical North Atlantic. It mentions air mass origins from Europe, Atlantic, and North America, with stable and low concentrations of trace gases except for slight increases in anthropogenic components from North American air masses. The study focuses on characterizing atmospheric composition and structure through measurements at different platforms including a ship cruise, an aircraft, and ground-based observations at the Cape Verde Atmospheric Observatory (CVAO). No specific biophysical metrics are analyzed that directly map to any of the Planetary Boundaries definitions provided.",7.087024927139282
